,images,masks,labels
144,ID133_A1_Regione-1.jp2-crop_slice_37/47_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/10_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/9_label.tif
145,ID133_A1_Regione-1.jp2-crop_slice_37/9_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/52_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/53_label.tif
146,ID133_A1_Regione-1.jp2-crop_slice_37/45_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/44_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/30_label.tif
147,ID133_A1_Regione-1.jp2-crop_slice_37/33_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/57_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/28_label.tif
148,ID133_A1_Regione-1.jp2-crop_slice_37/13_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/9_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/34_label.tif
149,ID133_A1_Regione-1.jp2-crop_slice_37/32_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/18_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/27_label.tif
150,ID133_A1_Regione-1.jp2-crop_slice_37/49_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/62_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/57_label.tif
151,ID133_A1_Regione-1.jp2-crop_slice_37/41_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/16_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/35_label.tif
152,ID133_A1_Regione-1.jp2-crop_slice_37/39_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/41_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/42_label.tif
153,ID133_A1_Regione-1.jp2-crop_slice_37/15_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/59_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/38_label.tif
154,ID133_A1_Regione-1.jp2-crop_slice_37/56_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/31_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/10_label.tif
155,ID133_A1_Regione-1.jp2-crop_slice_37/11_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/58_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/6_label.tif
156,ID133_A1_Regione-1.jp2-crop_slice_37/8_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/63_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/37_label.tif
157,ID133_A1_Regione-1.jp2-crop_slice_37/40_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/15_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/43_label.tif
158,ID133_A1_Regione-1.jp2-crop_slice_37/24_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/6_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/4_label.tif
159,ID133_A1_Regione-1.jp2-crop_slice_37/23_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/54_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/26_label.tif
160,ID133_A1_Regione-1.jp2-crop_slice_37/61_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/53_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/51_label.tif
161,ID133_A1_Regione-1.jp2-crop_slice_37/5_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/23_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/16_label.tif
162,ID133_A1_Regione-1.jp2-crop_slice_37/57_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/50_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/44_label.tif
163,ID133_A1_Regione-1.jp2-crop_slice_37/60_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/19_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/33_label.tif
164,ID133_A1_Regione-1.jp2-crop_slice_37/55_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/0_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/18_label.tif
165,ID133_A1_Regione-1.jp2-crop_slice_37/52_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/49_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/39_label.tif
166,ID133_A1_Regione-1.jp2-crop_slice_37/34_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/7_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/52_label.tif
167,ID133_A1_Regione-1.jp2-crop_slice_37/44_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/22_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/17_label.tif
168,ID133_A1_Regione-1.jp2-crop_slice_37/12_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/26_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/15_label.tif
169,ID133_A1_Regione-1.jp2-crop_slice_37/25_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/56_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/22_label.tif
170,ID133_A1_Regione-1.jp2-crop_slice_37/3_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/35_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/0_label.tif
171,ID133_A1_Regione-1.jp2-crop_slice_37/14_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/11_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/49_label.tif
172,ID133_A1_Regione-1.jp2-crop_slice_37/29_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/42_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/47_label.tif
173,ID133_A1_Regione-1.jp2-crop_slice_37/10_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/2_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/48_label.tif
174,ID133_A1_Regione-1.jp2-crop_slice_37/35_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/4_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/5_label.tif
175,ID133_A1_Regione-1.jp2-crop_slice_37/17_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/38_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/40_label.tif
176,ID133_A1_Regione-1.jp2-crop_slice_37/62_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/27_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/7_label.tif
177,ID133_A1_Regione-1.jp2-crop_slice_37/38_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/39_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/3_label.tif
178,ID133_A1_Regione-1.jp2-crop_slice_37/51_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/13_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/56_label.tif
179,ID133_A1_Regione-1.jp2-crop_slice_37/19_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/60_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/50_label.tif
180,ID133_A1_Regione-1.jp2-crop_slice_37/22_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/1_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/62_label.tif
181,ID133_A1_Regione-1.jp2-crop_slice_37/6_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/61_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/23_label.tif
182,ID133_A1_Regione-1.jp2-crop_slice_37/18_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/24_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/63_label.tif
183,ID133_A1_Regione-1.jp2-crop_slice_37/0_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/12_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/25_label.tif
184,ID133_A1_Regione-1.jp2-crop_slice_37/16_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/25_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/61_label.tif
185,ID133_A1_Regione-1.jp2-crop_slice_37/42_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/14_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/8_label.tif
186,ID133_A1_Regione-1.jp2-crop_slice_37/37_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/45_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/41_label.tif
187,ID133_A1_Regione-1.jp2-crop_slice_37/7_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/36_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/1_label.tif
188,ID133_A1_Regione-1.jp2-crop_slice_37/59_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/3_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/24_label.tif
189,ID133_A1_Regione-1.jp2-crop_slice_37/63_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/48_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/59_label.tif
190,ID133_A1_Regione-1.jp2-crop_slice_37/27_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/43_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/21_label.tif
191,ID133_A1_Regione-1.jp2-crop_slice_37/26_image.png,ID133_A1_Regione-1.jp2-crop_slice_37/21_mask.png,ID133_A1_Regione-1.jp2-crop_slice_37/13_label.tif
192,ID319_A1_Regione-0.jp2-crop_slice_92/43_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/55_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/32_label.tif
193,ID319_A1_Regione-0.jp2-crop_slice_92/48_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/51_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/2_label.tif
194,ID319_A1_Regione-0.jp2-crop_slice_92/30_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/37_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/11_label.tif
195,ID319_A1_Regione-0.jp2-crop_slice_92/58_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/29_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/19_label.tif
196,ID319_A1_Regione-0.jp2-crop_slice_92/53_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/33_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/31_label.tif
197,ID319_A1_Regione-0.jp2-crop_slice_92/31_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/17_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/58_label.tif
198,ID319_A1_Regione-0.jp2-crop_slice_92/28_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/47_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/55_label.tif
199,ID319_A1_Regione-0.jp2-crop_slice_92/21_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/46_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/12_label.tif
200,ID319_A1_Regione-0.jp2-crop_slice_92/4_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/28_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/54_label.tif
201,ID319_A1_Regione-0.jp2-crop_slice_92/54_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/32_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/60_label.tif
202,ID319_A1_Regione-0.jp2-crop_slice_92/20_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/40_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/46_label.tif
203,ID319_A1_Regione-0.jp2-crop_slice_92/46_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/34_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/20_label.tif
204,ID319_A1_Regione-0.jp2-crop_slice_92/50_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/8_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/45_label.tif
205,ID319_A1_Regione-0.jp2-crop_slice_92/36_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/20_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/14_label.tif
206,ID319_A1_Regione-0.jp2-crop_slice_92/1_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/5_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/29_label.tif
207,ID319_A1_Regione-0.jp2-crop_slice_92/2_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/30_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/36_label.tif
208,ID319_A1_Regione-0.jp2-crop_slice_92/47_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/10_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/9_label.tif
209,ID319_A1_Regione-0.jp2-crop_slice_92/9_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/52_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/53_label.tif
210,ID319_A1_Regione-0.jp2-crop_slice_92/45_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/44_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/30_label.tif
211,ID319_A1_Regione-0.jp2-crop_slice_92/33_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/57_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/28_label.tif
212,ID319_A1_Regione-0.jp2-crop_slice_92/13_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/9_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/34_label.tif
213,ID319_A1_Regione-0.jp2-crop_slice_92/32_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/18_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/27_label.tif
214,ID319_A1_Regione-0.jp2-crop_slice_92/49_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/62_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/57_label.tif
215,ID319_A1_Regione-0.jp2-crop_slice_92/41_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/16_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/35_label.tif
216,ID319_A1_Regione-0.jp2-crop_slice_92/39_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/41_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/42_label.tif
217,ID319_A1_Regione-0.jp2-crop_slice_92/15_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/59_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/38_label.tif
218,ID319_A1_Regione-0.jp2-crop_slice_92/56_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/31_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/10_label.tif
219,ID319_A1_Regione-0.jp2-crop_slice_92/11_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/58_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/6_label.tif
220,ID319_A1_Regione-0.jp2-crop_slice_92/8_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/63_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/37_label.tif
221,ID319_A1_Regione-0.jp2-crop_slice_92/40_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/15_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/43_label.tif
222,ID319_A1_Regione-0.jp2-crop_slice_92/24_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/6_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/4_label.tif
223,ID319_A1_Regione-0.jp2-crop_slice_92/23_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/54_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/26_label.tif
224,ID319_A1_Regione-0.jp2-crop_slice_92/61_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/53_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/51_label.tif
225,ID319_A1_Regione-0.jp2-crop_slice_92/5_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/23_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/16_label.tif
226,ID319_A1_Regione-0.jp2-crop_slice_92/57_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/50_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/44_label.tif
227,ID319_A1_Regione-0.jp2-crop_slice_92/60_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/19_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/33_label.tif
228,ID319_A1_Regione-0.jp2-crop_slice_92/55_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/0_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/18_label.tif
229,ID319_A1_Regione-0.jp2-crop_slice_92/52_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/49_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/39_label.tif
230,ID319_A1_Regione-0.jp2-crop_slice_92/34_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/7_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/52_label.tif
231,ID319_A1_Regione-0.jp2-crop_slice_92/44_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/22_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/17_label.tif
232,ID319_A1_Regione-0.jp2-crop_slice_92/12_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/26_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/15_label.tif
233,ID319_A1_Regione-0.jp2-crop_slice_92/25_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/56_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/22_label.tif
234,ID319_A1_Regione-0.jp2-crop_slice_92/3_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/35_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/0_label.tif
235,ID319_A1_Regione-0.jp2-crop_slice_92/14_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/11_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/49_label.tif
236,ID319_A1_Regione-0.jp2-crop_slice_92/29_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/42_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/47_label.tif
237,ID319_A1_Regione-0.jp2-crop_slice_92/10_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/2_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/48_label.tif
238,ID319_A1_Regione-0.jp2-crop_slice_92/35_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/4_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/5_label.tif
239,ID319_A1_Regione-0.jp2-crop_slice_92/17_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/38_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/40_label.tif
240,ID319_A1_Regione-0.jp2-crop_slice_92/62_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/27_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/7_label.tif
241,ID319_A1_Regione-0.jp2-crop_slice_92/38_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/39_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/3_label.tif
242,ID319_A1_Regione-0.jp2-crop_slice_92/51_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/13_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/56_label.tif
243,ID319_A1_Regione-0.jp2-crop_slice_92/19_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/60_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/50_label.tif
244,ID319_A1_Regione-0.jp2-crop_slice_92/22_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/1_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/62_label.tif
245,ID319_A1_Regione-0.jp2-crop_slice_92/6_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/61_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/23_label.tif
246,ID319_A1_Regione-0.jp2-crop_slice_92/18_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/24_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/63_label.tif
247,ID319_A1_Regione-0.jp2-crop_slice_92/0_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/12_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/25_label.tif
248,ID319_A1_Regione-0.jp2-crop_slice_92/16_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/25_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/61_label.tif
249,ID319_A1_Regione-0.jp2-crop_slice_92/42_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/14_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/8_label.tif
250,ID319_A1_Regione-0.jp2-crop_slice_92/37_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/45_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/41_label.tif
251,ID319_A1_Regione-0.jp2-crop_slice_92/7_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/36_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/1_label.tif
252,ID319_A1_Regione-0.jp2-crop_slice_92/59_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/3_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/24_label.tif
253,ID319_A1_Regione-0.jp2-crop_slice_92/63_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/48_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/59_label.tif
254,ID319_A1_Regione-0.jp2-crop_slice_92/27_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/43_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/21_label.tif
255,ID319_A1_Regione-0.jp2-crop_slice_92/26_image.png,ID319_A1_Regione-0.jp2-crop_slice_92/21_mask.png,ID319_A1_Regione-0.jp2-crop_slice_92/13_label.tif
256,ID231_A1-0.jp2-crop_slice_29/43_image.png,ID231_A1-0.jp2-crop_slice_29/55_mask.png,ID231_A1-0.jp2-crop_slice_29/32_label.tif
257,ID231_A1-0.jp2-crop_slice_29/48_image.png,ID231_A1-0.jp2-crop_slice_29/51_mask.png,ID231_A1-0.jp2-crop_slice_29/2_label.tif
258,ID231_A1-0.jp2-crop_slice_29/30_image.png,ID231_A1-0.jp2-crop_slice_29/37_mask.png,ID231_A1-0.jp2-crop_slice_29/11_label.tif
259,ID231_A1-0.jp2-crop_slice_29/58_image.png,ID231_A1-0.jp2-crop_slice_29/29_mask.png,ID231_A1-0.jp2-crop_slice_29/19_label.tif
260,ID231_A1-0.jp2-crop_slice_29/53_image.png,ID231_A1-0.jp2-crop_slice_29/33_mask.png,ID231_A1-0.jp2-crop_slice_29/31_label.tif
261,ID231_A1-0.jp2-crop_slice_29/31_image.png,ID231_A1-0.jp2-crop_slice_29/17_mask.png,ID231_A1-0.jp2-crop_slice_29/58_label.tif
262,ID231_A1-0.jp2-crop_slice_29/28_image.png,ID231_A1-0.jp2-crop_slice_29/47_mask.png,ID231_A1-0.jp2-crop_slice_29/55_label.tif
263,ID231_A1-0.jp2-crop_slice_29/21_image.png,ID231_A1-0.jp2-crop_slice_29/46_mask.png,ID231_A1-0.jp2-crop_slice_29/12_label.tif
264,ID231_A1-0.jp2-crop_slice_29/4_image.png,ID231_A1-0.jp2-crop_slice_29/28_mask.png,ID231_A1-0.jp2-crop_slice_29/54_label.tif
265,ID231_A1-0.jp2-crop_slice_29/54_image.png,ID231_A1-0.jp2-crop_slice_29/32_mask.png,ID231_A1-0.jp2-crop_slice_29/60_label.tif
266,ID231_A1-0.jp2-crop_slice_29/20_image.png,ID231_A1-0.jp2-crop_slice_29/40_mask.png,ID231_A1-0.jp2-crop_slice_29/46_label.tif
267,ID231_A1-0.jp2-crop_slice_29/46_image.png,ID231_A1-0.jp2-crop_slice_29/34_mask.png,ID231_A1-0.jp2-crop_slice_29/20_label.tif
268,ID231_A1-0.jp2-crop_slice_29/50_image.png,ID231_A1-0.jp2-crop_slice_29/8_mask.png,ID231_A1-0.jp2-crop_slice_29/45_label.tif
269,ID231_A1-0.jp2-crop_slice_29/36_image.png,ID231_A1-0.jp2-crop_slice_29/20_mask.png,ID231_A1-0.jp2-crop_slice_29/14_label.tif
270,ID231_A1-0.jp2-crop_slice_29/1_image.png,ID231_A1-0.jp2-crop_slice_29/5_mask.png,ID231_A1-0.jp2-crop_slice_29/29_label.tif
271,ID231_A1-0.jp2-crop_slice_29/2_image.png,ID231_A1-0.jp2-crop_slice_29/30_mask.png,ID231_A1-0.jp2-crop_slice_29/36_label.tif
272,ID231_A1-0.jp2-crop_slice_29/47_image.png,ID231_A1-0.jp2-crop_slice_29/10_mask.png,ID231_A1-0.jp2-crop_slice_29/9_label.tif
273,ID231_A1-0.jp2-crop_slice_29/9_image.png,ID231_A1-0.jp2-crop_slice_29/52_mask.png,ID231_A1-0.jp2-crop_slice_29/53_label.tif
274,ID231_A1-0.jp2-crop_slice_29/45_image.png,ID231_A1-0.jp2-crop_slice_29/44_mask.png,ID231_A1-0.jp2-crop_slice_29/30_label.tif
275,ID231_A1-0.jp2-crop_slice_29/33_image.png,ID231_A1-0.jp2-crop_slice_29/57_mask.png,ID231_A1-0.jp2-crop_slice_29/28_label.tif
276,ID231_A1-0.jp2-crop_slice_29/13_image.png,ID231_A1-0.jp2-crop_slice_29/9_mask.png,ID231_A1-0.jp2-crop_slice_29/34_label.tif
277,ID231_A1-0.jp2-crop_slice_29/32_image.png,ID231_A1-0.jp2-crop_slice_29/18_mask.png,ID231_A1-0.jp2-crop_slice_29/27_label.tif
278,ID231_A1-0.jp2-crop_slice_29/49_image.png,ID231_A1-0.jp2-crop_slice_29/62_mask.png,ID231_A1-0.jp2-crop_slice_29/57_label.tif
279,ID231_A1-0.jp2-crop_slice_29/41_image.png,ID231_A1-0.jp2-crop_slice_29/16_mask.png,ID231_A1-0.jp2-crop_slice_29/35_label.tif
280,ID231_A1-0.jp2-crop_slice_29/39_image.png,ID231_A1-0.jp2-crop_slice_29/41_mask.png,ID231_A1-0.jp2-crop_slice_29/42_label.tif
281,ID231_A1-0.jp2-crop_slice_29/15_image.png,ID231_A1-0.jp2-crop_slice_29/59_mask.png,ID231_A1-0.jp2-crop_slice_29/38_label.tif
282,ID231_A1-0.jp2-crop_slice_29/56_image.png,ID231_A1-0.jp2-crop_slice_29/31_mask.png,ID231_A1-0.jp2-crop_slice_29/10_label.tif
283,ID231_A1-0.jp2-crop_slice_29/11_image.png,ID231_A1-0.jp2-crop_slice_29/58_mask.png,ID231_A1-0.jp2-crop_slice_29/6_label.tif
284,ID231_A1-0.jp2-crop_slice_29/8_image.png,ID231_A1-0.jp2-crop_slice_29/63_mask.png,ID231_A1-0.jp2-crop_slice_29/37_label.tif
285,ID231_A1-0.jp2-crop_slice_29/40_image.png,ID231_A1-0.jp2-crop_slice_29/15_mask.png,ID231_A1-0.jp2-crop_slice_29/43_label.tif
286,ID231_A1-0.jp2-crop_slice_29/24_image.png,ID231_A1-0.jp2-crop_slice_29/6_mask.png,ID231_A1-0.jp2-crop_slice_29/4_label.tif
287,ID231_A1-0.jp2-crop_slice_29/23_image.png,ID231_A1-0.jp2-crop_slice_29/54_mask.png,ID231_A1-0.jp2-crop_slice_29/26_label.tif
288,ID231_A1-0.jp2-crop_slice_29/61_image.png,ID231_A1-0.jp2-crop_slice_29/53_mask.png,ID231_A1-0.jp2-crop_slice_29/51_label.tif
289,ID231_A1-0.jp2-crop_slice_29/5_image.png,ID231_A1-0.jp2-crop_slice_29/23_mask.png,ID231_A1-0.jp2-crop_slice_29/16_label.tif
290,ID231_A1-0.jp2-crop_slice_29/57_image.png,ID231_A1-0.jp2-crop_slice_29/50_mask.png,ID231_A1-0.jp2-crop_slice_29/44_label.tif
291,ID231_A1-0.jp2-crop_slice_29/60_image.png,ID231_A1-0.jp2-crop_slice_29/19_mask.png,ID231_A1-0.jp2-crop_slice_29/33_label.tif
